編號,詞,TF,DF
38033,供投,104,91
38034,以清,104,96
38035,之聲,104,86
38036,侵占,104,57
38037,主線,104,72
38038,任文,104,82
38039,使全,104,102
38040,何去,104,100
38041,他把,104,100
38042,人日,104,97
38043,他市,104,98
38044,以基,104,91
38045,今夏,104,89
38046,下深,104,100
38047,並感,104,100
38048,中女,104,86
38049,了之,104,100
38050,之友,104,76
38051,七夕,104,50
38052,上同,104,96
38053,中介,104,86
38054,中主,104,102
38055,一九,104,70
38056,C表,104,80
38057,T的,104,82
38058,M廠,104,84
38059,黨這,103,95
38060,點進,103,99
38061,黑的,103,95
38062,黨以,103,94
38063,黨之,103,95
38064,鳳營,103,33
38065,體金,103,85
38066,體聯,103,95
38067,館館,103,84
38068,風馬,103,65
38069,高位,103,91
38070,類為,103,88
38071,雪隧,103,50
38072,關首,103,66
38073,面推,103,96
38074,關要,103,93
38075,難時,103,94
38076,面具,103,52
38077,陸正,103,100
38078,面以,103,98
38079,開申,103,42
38080,陸之,103,99
38081,鋼筆,103,19
38082,都願,103,96
38083,鈴木,103,31
38084,這輛,103,79
38085,醫大,103,54
38086,金前,103,92
38087,部沒,103,96
38088,辦過,103,95
38089,過節,103,95
38090,部技,103,88
38091,遞減,103,94
38092,遭民,103,100
38093,邱復,103,32
38094,造最,103,98
38095,過得,103,93
38096,適宜,103,93
38097,輸系,103,81
38098,車衝,103,84
38099,遷到,103,65
38100,辦新,103,98
38101,路開,103,96
38102,近乎,103,97
38103,跌落,103,96
38104,跟美,103,94
38105,路經,103,96
38106,超群,103,45
38107,財表,103,79
38108,跌了,103,86
38109,資所,103,75
38110,譽的,103,100
38111,護機,103,92
38112,講到,103,91
38113,請出,103,85
38114,調到,103,97
38115,要機,103,93
38116,行認,103,94
38117,討厭,103,82
38118,覽中,103,98
38119,處及,103,98
38120,蒸汽,103,45
38121,與連,103,95
38122,與父,103,88
38123,與澳,103,93
38124,自此,103,103
38125,與後,103,99
38126,與官,103,100
38127,能立,103,96
38128,舉區,103,73
38129,航企,103,74
38130,膠囊,103,49
38131,腳印,103,95
38132,而獲,103,101
38133,聯卡,103,38
38134,續表,103,98
38135,而南,103,102
38136,續接,103,96
38137,級轉,103,83
38138,縫接,103,93
38139,續一,103,101
38140,網家,103,61
38141,答說,103,88
38142,稿說,103,100
38143,等指,103,102
38144,站時,103,90
38145,票等,103,100
38146,空域,103,72
38147,票當,103,94
38148,禪寺,103,37
38149,租借,103,61
38150,石的,103,84
38151,眾自,103,98
38152,的鄭,103,94
38153,盛產,103,83
38154,眼於,103,101
38155,界首,103,96
38156,產運,103,76
38157,生進,103,95
38158,的把,103,95
38159,盟在,103,94
38160,益報,103,95
38161,看上,103,102
38162,的丈,103,93
38163,病或,103,90
38164,界文,103,69
38165,當嚴,103,98
38166,珍藏,103,80
38167,生交,103,96
38168,理杜,103,97
38169,現問,103,103
38170,灣連,103,80
38171,營店,103,61
38172,為老,103,101
38173,灣等,103,100
38174,為執,103,99
38175,滿級,103,58
38176,滅絕,103,65
38177,海豚,103,42
38178,溫州,103,44
38179,況都,103,101
38180,游客,103,93
38181,清山,103,48
38182,海收,103,89
38183,治癒,103,86
38184,歐陽,103,46
38185,此重,103,103
38186,沉浸,103,90
38187,汽柴,103,72
38188,河市,103,48
38189,水池,103,73
38190,求業,103,90
38191,正線,103,51
38192,殯儀,103,80
38193,正如,103,100
38194,正亮,103,41
38195,次再,103,97
38196,構和,103,97
38197,案相,103,98
38198,果被,103,102
38199,有陸,103,98
38200,本進,103,97
38201,有貢,103,94
38202,期要,103,99
38203,本社,103,54
38204,望盡,103,98
38205,是退,103,95
38206,格仍,103,97
38207,是設,103,99
38208,於韓,103,100
38209,有浩,103,77
38210,析家,103,89
38211,林威,103,88
38212,李慶,103,49
38213,有推,103,96
38214,月或,103,88
38215,明細,103,83
38216,會形,103,102
38217,書後,103,97
38218,數走,103,98
38219,最容,103,96
38220,新董,103,91
38221,是獲,103,99
38222,有堅,103,95
38223,有執,103,87
38224,望創,103,95
38225,日皇,103,34
38226,有功,103,94
38227,日用,103,84
38228,旗的,103,84
38229,書分,103,96
38230,是宏,103,88
38231,據與,103,93
38232,明對,103,99
38233,斯晴,103,45
38234,料會,103,100
38235,是取,103,101
38236,明他,103,100
38237,撙節,103,84
38238,收場,103,95
38239,數之,103,96
38240,揭示,103,98
38241,撼彈,103,96
38242,撐下,103,97
38243,才進,103,99
38244,成許,103,100
38245,戶群,103,98
38246,戶最,103,99
38247,所採,103,98
38248,敦F,103,103
38249,或小,103,96
38250,感知,103,80
38251,意相,103,101
38252,打亞,103,87
38253,或分,103,82
38254,感溫,103,73
38255,心資,103,90
38256,律行,103,84
38257,廖萬,103,56
38258,心建,103,79
38259,幅貶,103,89
38260,後持,103,101
38261,得對,103,98
38262,快充,103,46
38263,微增,103,96
38264,年繳,103,85
38265,後實,103,98
38266,工表,103,95
38267,徵件,103,60
38268,年申,103,90
38269,帛琉,103,46
38270,府或,103,101
38271,市環,103,78
38272,常因,103,97
38273,局資,103,97
38274,已受,103,102
38275,尼等,103,100
38276,導管,103,62
38277,局申,103,96
38278,子計,103,80
38279,官股,103,74
38280,宵禁,103,48
38281,嫌違,103,92
38282,岸信,103,39
38283,安泰,103,57
38284,廠F,103,97
38285,家成,103,94
38286,就上,103,92
38287,實可,103,101
38288,客對,103,97
38289,安廳,103,81
38290,對交,103,93
38291,小丑,103,40
38292,定合,103,97
38293,委要,103,98
38294,大訴,103,79
38295,大觀,103,78
38296,大船,103,85
38297,始接,103,97
38298,天看,103,101
38299,大疾,103,30
38300,天王,103,89
38301,始對,103,100
38302,場說,103,97
38303,始大,103,99
38304,太景,103,41
38305,天揭,103,96
38306,天強,103,103
38307,在青,103,98
38308,培理,103,17
38309,地觀,103,96
38310,在義,103,89
38311,場化,103,78
38312,場全,103,99
38313,在災,103,95
38314,地機,103,87
38315,在店,103,92
38316,商量,103,88
38317,國創,103,85
38318,在了,103,98
38319,和設,103,97
38320,吋電,103,71
38321,受鴻,103,80
38322,品第,103,61
38323,及零,103,91
38324,售案,103,79
38325,同認,103,81
38326,和研,103,98
38327,品案,103,75
38328,哲宏,103,36
38329,和林,103,90
38330,吳漢,103,65
38331,品專,103,88
38332,另為,103,98
38333,務都,103,100
38334,司淨,103,66
38335,和她,103,99
38336,名校,103,88
38337,取權,103,93
38338,台政,103,80
38339,同宣,103,100
38340,可就,103,101
38341,務系,103,76
38342,到越,103,82
38343,古坑,103,57
38344,合兩,103,92
38345,台可,103,98
38346,只占,103,101
38347,吋以,103,77
38348,只做,103,92
38349,台也,103,99
38350,區建,103,93
38351,即啟,103,98
38352,即出,103,98
38353,包客,103,64
38354,區別,103,94
38355,午主,103,102
38356,動小,103,86
38357,升中,103,94
38358,先說,103,82
38359,內蒙,103,61
38360,前擔,103,99
38361,價購,103,81
38362,切正,103,91
38363,前房,103,88
38364,前引,103,89
38365,優美,103,96
38366,副國,103,76
38367,則大,103,103
38368,劃以,103,100
38369,則包,103,98
38370,全昨,103,90
38371,光昨,103,81
38372,出今,103,98
38373,入息,103,90
38374,來連,103,102
38375,全出,103,94
38376,其人,103,88
38377,係緊,103,99
38378,亞首,103,96
38379,以運,103,99
38380,保無,103,36
38381,傳到,103,98
38382,人跟,103,97
38383,做多,103,96
38384,位相,103,98
38385,佐登,103,27
38386,備一,103,101
38387,中除,103,98
38388,以網,103,98
38389,他縣,103,97
38390,侯建,103,66
38391,中走,103,91
38392,使我,103,92
38393,並計,103,102
38394,作或,103,100
38395,人留,103,101
38396,保公,103,83
38397,住所,103,91
38398,何影,103,98
38399,以求,103,101
38400,來增,103,100
38401,任林,103,96
38402,但川,103,96
38403,也確,103,102
38404,但學,103,101
38405,下而,103,94
38406,上老,103,90
38407,以數,103,100
38408,任感,103,96
38409,中磊,103,38
38410,但又,103,101
38411,下發,103,98
38412,代對,103,92
38413,以家,103,89
38414,一目,103,101
38415,人年,103,91
38416,仍對,103,101
38417,上每,103,102
38418,以代,103,100
38419,世杰,103,33
38420,三條,103,94
38421,入I,103,91
38422,了出,103,100
38423,下屬,103,88
38424,並全,103,98
38425,世價,103,94
38426,上作,103,95
38427,B的,103,82
38428,點已,102,99
38429,麼久,102,96
38430,體領,102,81
38431,體銀,102,89
38432,高獲,102,100
38433,食習,102,85
38434,風箏,102,20
38435,電電,102,70
38436,需進,102,94
38437,雨衣,102,62
38438,院預,102,96
38439,顧之,102,97
38440,院調,102,88
38441,額交,102,82
38442,題一,102,100
38443,電昨,102,82
38444,露國,102,37
38445,陳歐,102,48
38446,電員,102,58
38447,需再,102,98
38448,長聯,102,69
38449,陳忠,102,53
38450,長紅,102,97
38451,閉症,102,42
38452,開挖,102,71
38453,金馬,102,84
38454,釀酒,102,46
38455,金自,102,92
38456,遲緩,102,83
38457,述美,102,99
38458,部受,102,96
38459,達嚴,102,86
38460,載管,102,77
38461,過前,102,98
38462,輪班,102,76
38463,近大,102,98
38464,輪機,102,71
38465,赦陳,102,51
38466,起討,102,101
38467,較勁,102,95
38468,資都,102,101
38469,跨業,102,82
38470,資業,102,76
38471,試行,102,78
38472,讓在,102,96
38473,議國,102,90
38474,請新,102,95
38475,註明,102,91
38476,裝載,102,73
38477,評定,102,64
38478,調人,102,89
38479,行集,102,93
38480,行財,102,97
38481,要擔,102,99
38482,訊不,102,94
38483,街股,102,102
38484,術總,102,84
38485,裕民,102,38
38486,要共,102,98
38487,血的,102,95
38488,表格,102,81
38489,航道,102,71
38490,華國,102,58
38491,色能,102,86
38492,自造,102,45
38493,自覺,102,95
38494,航總,102,88
38495,莎修,102,33
38496,至約,102,98
38497,若將,102,97
38498,育計,102,83
38499,舉不,102,97
38500,能家,102,70
38501,美與,102,90
38502,能之,102,95
38503,署網,102,95
38504,耀明,102,41
38505,老店,102,73
38506,續舉,102,100
38507,群平,102,70
38508,紅點,102,62
38509,統都,102,98
38510,續期,102,71
38511,繼日,102,100
38512,經結,102,92
38513,線為,102,96
38514,紙股,102,102
38515,約組,102,93
38516,總出,102,87
38517,統業,102,65
38518,經接,102,97
38519,線大,102,95
38520,經委,102,82
38521,維和,102,68
38522,突變,102,57
38523,稅調,102,78
38524,票面,102,77
38525,稅義,102,66
38526,等合,102,101
38527,立成,102,82
38528,端客,102,92
38529,等傳,102,100
38530,立完,102,99
38531,程上,102,97
38532,碧炤,102,65
38533,福及,102,96
38534,破紀,102,92
38535,票一,102,98
38536,的隨,102,95
38537,的輕,102,94
38538,的色,102,85
38539,的納,102,92
38540,的疾,102,91
38541,真好,102,72
38542,的替,102,98
38543,產過,102,96
38544,界說,102,93
38545,益將,102,97
38546,的慘,102,100
38547,省分,102,69
38548,的巧,102,82
38549,生比,102,85
38550,球超,102,93
38551,生土,102,90
38552,產不,102,93
38553,獻給,102,94
38554,現很,102,101
38555,獎機,102,68
38556,球公,102,85
38557,牌經,102,92
38558,王儲,102,46
38559,狙擊,102,62
38560,無重,102,95
38561,狄培,102,17
38562,烈競,102,99
38563,照政,102,78
38564,無比,102,100
38565,無毒,102,77
38566,為盤,102,97
38567,濟走,102,95
38568,然希,102,99
38569,濃縮,102,67
38570,為常,102,99
38571,為區,102,96
38572,灣基,102,83
38573,濟有,102,99
38574,灣則,102,101
38575,深陷,102,100
38576,漸減,102,96
38577,澧培,102,33
38578,漢來,102,31
38579,決選,102,78
38580,法指,102,100
38581,權金,102,75
38582,歌聲,102,77
38583,步結,102,94
38584,民文,102,76
38585,比他,102,97
38586,歸基,102,92
38587,歲到,102,86
38588,業近,102,99
38589,模為,102,94
38590,機捷,102,38
38591,機客,102,97
38592,業現,102,97
38593,業廢,102,48
38594,業如,102,97
38595,極佳,102,97
38596,有防,102,98
38597,柱的,102,85
38598,期走,102,97
38599,期約,102,97
38600,更美,102,98
38601,有獎,102,93
38602,易部,102,77
38603,望比,102,97
38604,普總,102,70
38605,望是,102,94
38606,會晚,102,95
38607,果再,102,98
38608,最接,102,83
38609,未將,102,97
38610,束了,102,99
38611,教課,102,75
38612,替台,102,93
38613,於空,102,99
38614,新秀,102,76
38615,據過,102,101
38616,是引,102,101
38617,是導,102,99
38618,收目,102,91
38619,新改,102,95
38620,放人,102,82
38621,據來,102,101
38622,抗衡,102,97
38623,持第,102,98
38624,所見,102,95
38625,或與,102,99
38626,慧說,102,79
38627,拉德,102,48
38628,找新,102,88
38629,拉夫,102,54
38630,持刀,102,79
38631,所期,102,101
38632,成機,102,94
38633,慶的,102,94
38634,戶將,102,95
38635,或工,102,92
38636,成工,102,89
38637,應方,102,93
38638,成小,102,82
38639,戶只,102,97
38640,急遽,102,95
38641,應受,102,91
38642,慈悲,102,62
38643,得越,102,96
38644,忘的,102,94
38645,思會,102,62
38646,思是,102,100
38647,幾項,102,96
38648,年領,102,89
38649,度讓,102,100
38650,從海,102,95
38651,度訪,102,94
38652,年軍,102,81
38653,式等,102,101
38654,從桃,102,88
38655,復成,102,96
38656,徘徊,102,97
38657,律學,102,74
38658,念不,102,92
38659,復古,102,88
38660,志中,102,59
38661,志一,102,49
38662,從他,102,100
38663,延役,102,58
38664,廠工,102,90
38665,府打,102,96
38666,式可,102,100
38667,平性,102,87
38668,度反,102,97
38669,府卻,102,98
38670,康乃,102,86
38671,帶小,102,90
38672,府之,102,96
38673,巷弄,102,77
38674,市外,102,91
38675,對醫,102,77
38676,峰用,102,65
38677,布參,102,83
38678,已使,102,92
38679,屈臣,102,45
38680,巨人,102,82
38681,子高,102,86
38682,將直,102,98
38683,崇佑,102,22
38684,定等,102,100
38685,屬意,102,95
38686,存者,102,73
38687,將檢,102,96
38688,學社,102,86
38689,展大,102,92
38690,宜樺,102,55
38691,客更,102,97
38692,嫁給,102,85
38693,孝橋,102,45
38694,將另,102,89
38695,客將,102,93
38696,對了,102,91
38697,定專,102,92
38698,安大,102,77
38699,好行,102,65
38700,外賓,102,72
38701,場附,102,93
38702,場處,102,91
38703,夢時,102,73
38704,好大,102,97
38705,夜後,102,90
38706,報等,102,99
38707,場產,102,86
38708,央公,102,62
38709,在質,102,95
38710,天交,102,99
38711,團赴,102,88
38712,報局,102,73
38713,園管,102,82
38714,國源,102,30
38715,域作,102,81
38716,國日,102,96
38717,地基,102,73
38718,國報,102,91
38719,在古,102,83
38720,嘯時,102,88
38721,和領,102,94
38722,員被,102,97
38723,和越,102,86
38724,吋面,102,52
38725,及黃,102,96
38726,合電,102,96
38727,和菲,102,90
38728,嘯以,102,81
38729,可連,102,88
38730,否繼,102,92
38731,台系,102,89
38732,員從,102,96
38733,升逾,102,86
38734,吳澧,102,33
38735,反潛,102,53
38736,否提,102,97
38737,合推,102,91
38738,加註,102,89
38739,同工,102,76
38740,及我,102,95
38741,卡消,102,79
38742,吳副,102,45
38743,名傷,102,86
38744,創舉,102,98
38745,及執,102,96
38746,司分,102,92
38747,別設,102,101
38748,到約,102,99
38749,再跌,102,88
38750,南分,102,76
38751,力抗,102,89
38752,全處,102,68
38753,動委,102,77
38754,到波,102,99
38755,務執,102,87
38756,兩萬,102,87
38757,利波,102,44
38758,力工,102,84
38759,化也,102,100
38760,到數,102,101
38761,出此,102,99
38762,則成,102,98
38763,入約,102,93
38764,券指,102,91
38765,別從,102,98
38766,偏離,102,95
38767,到客,102,97
38768,分展,102,101
38769,利優,102,88
38770,出和,102,96
38771,來長,102,98
38772,入多,102,99
38773,全回,102,91
38774,來跟,102,97
38775,入內,102,90
38776,典今,102,92
38777,入健,102,68
38778,個比,102,96
38779,付諸,102,96
38780,作空,102,98
38781,之首,102,98
38782,來漲,102,93
38783,假區,102,48
38784,上資,102,96
38785,似有,102,98
38786,上警,102,72
38787,估會,102,92
38788,信人,102,69
38789,作公,102,85
38790,出A,102,91
38791,但即,102,102
38792,以延,102,97
38793,他必,102,101
38794,人增,102,85
38795,主是,102,93
38796,下機,102,83
38797,以享,102,96
38798,中接,102,96
38799,五人,102,84
38800,一幅,102,91
38801,上官,102,83
38802,且他,102,102
38803,R指,102,64
38804,黏著,101,94
38805,鴻今,101,87
38806,體自,101,86
38807,高檢,101,69
38808,馬州,101,69
38809,馬分,101,67
38810,館和,101,89
38811,頁的,101,97
38812,電近,101,90
38813,雄聯,101,55
38814,題仍,101,99
38815,額上,101,96
38816,雪的,101,79
38817,隊發,101,100
38818,開談,101,96
38819,間要,101,100
38820,雖仍,101,96
38821,院做,101,93
38822,關後,101,96
38823,間做,101,96
38824,間人,101,92
38825,鎮市,101,76
38826,里速,101,99
38827,銀彈,101,93
38828,金旗,101,88
38829,酒測,101,48
38830,近震,101,95
38831,量則,101,98
38832,遊產,101,90
38833,郵寄,101,85
38834,部加,101,96
38835,逐出,101,89
38836,軍港,101,65
38837,近七,101,94
38838,載明,101,87
38839,轟動,101,98
38840,軍售,101,61
38841,起網,101,92
38842,起熱,101,101
38843,贈給,101,94
38844,資美,101,65
38845,超強,101,87
38846,路也,101,100
38847,趨嚴,101,93
38848,讚許,101,95
38849,走一,101,98
38850,講稿,101,80
38851,話表,101,100
38852,認股,101,72
38853,訴諸,101,94
38854,讓工,101,94
38855,讓它,101,95
38856,讓夏,101,83
38857,西餐,101,71
38858,訪查,101,64
38859,請不,101,91
38860,訪巴,101,87
38861,西比,101,72
38862,話不,101,96
38863,託人,101,60
38864,要快,101,98
38865,行約,101,99
38866,補教,101,53
38867,行營,101,93
38868,表民,101,98
38869,虐狗,101,54
38870,蘭人,101,78
38871,蓋的,101,94
38872,落空,101,92
38873,舉手,101,70
38874,與展,101,93
38875,與就,101,91
38876,聖表,101,85
38877,而近,101,99
38878,與僑,101,89
38879,與以,101,95
38880,與互,101,91
38881,者被,101,98
38882,義說,101,74
38883,職大,101,83
38884,罹癌,101,80
38885,者前,101,96
38886,署戰,101,89
38887,者人,101,93
38888,經通,101,100
38889,總督,101,78
38890,縱火,101,64
38891,織改,101,80
38892,網服,101,71
38893,策面,101,94
38894,約大,101,83
38895,節疏,101,69
38896,笑聲,101,94
38897,稱霸,101,94
38898,等狀,101,95
38899,端應,101,89
38900,策利,101,86
38901,突尼,101,58
38902,福爾,101,62
38903,空也,101,95
38904,破每,101,94
38905,破底,101,86
38906,的迷,101,92
38907,的致,101,98
38908,盼未,101,96
38909,眾將,101,98
38910,生高,101,94
38911,盡所,101,97
38912,當程,101,91
38913,的刻,101,97
38914,界知,101,99
38915,的以,101,93
38916,瑞芳,101,65
38917,由桃,101,91
38918,生槍,101,90
38919,用專,101,95
38920,瑜珈,101,43
38921,用同,101,96
38922,理服,101,78
38923,理成,101,94
38924,理情,101,87
38925,理周,101,97
38926,班列,101,61
38927,獲大,101,88
38928,照辦,101,91
38929,為銀,101,97
38930,為通,101,95
38931,特在,101,92
38932,犯了,101,89
38933,牌在,101,96
38934,營中,101,85
38935,照公,101,90
38936,為擔,101,96
38937,源類,101,83
38938,演繹,101,90
38939,灣內,101,90
38940,淑淨,101,27
38941,深思,101,92
38942,水表,101,83
38943,洋海,101,80
38944,波漲,101,90
38945,母語,101,57
38946,此限,101,91
38947,正逢,101,97
38948,每筆,101,77
38949,波多,101,73
38950,水回,101,58
38951,次由,101,99
38952,池上,101,59
38953,求全,101,97
38954,氣可,101,97
38955,水保,101,55
38956,求一,101,95
38957,此政,101,99
38958,欽榮,101,60
38959,極調,101,97
38960,次召,101,87
38961,櫃位,101,63
38962,機坪,101,77
38963,樂廳,101,66
38964,模具,101,75
38965,極在,101,94
38966,有起,101,98
38967,本股,101,91
38968,是韓,101,90
38969,未看,101,97
38970,林業,101,56
38971,束檢,101,52
38972,明輝,101,46
38973,月漲,101,84
38974,期業,101,97
38975,暑礁,101,41
38976,機i,101,94
38977,李婉,101,24
38978,期影,101,94
38979,收預,101,91
38980,於菲,101,90
38981,時注,101,98
38982,收規,101,85
38983,更全,101,99
38984,新活,101,81
38985,文為,101,93
38986,是失,101,94
38987,明國,101,84
38988,斯托,101,57
38989,於已,101,100
38990,授黃,101,95
38991,日主,101,98
38992,敦北,101,90
38993,控機,101,88
38994,搞定,101,89
38995,揮中,101,75
38996,拿掉,101,83
38997,成現,101,96
38998,技工,101,66
38999,成很,101,96
39000,找他,101,94
39001,所上,101,86
39002,戶之,101,96
39003,意書,101,68
39004,心路,101,84
39005,意加,101,95
39006,康說,101,68
39007,性封,101,47
39008,心未,101,96
39009,息之,101,96
39010,帳金,101,45
39011,怡君,101,91
39012,度肯,101,96
39013,延的,101,90
39014,已邁,101,98
39015,得將,101,92
39016,廉王,101,44
39017,已證,101,97
39018,己要,101,97
39019,建會,101,80
39020,後則,101,101
39021,張宏,101,57
39022,後依,101,95
39023,後任,101,92
39024,幾歲,101,91
39025,建家,101,92
39026,工系,101,84
39027,式加,101,98
39028,己沒,101,97
39029,廠供,101,99
39030,市昨,101,99
39031,年回,101,100
39032,工成,101,90
39033,席執,101,87
39034,寧願,101,88
39035,家高,101,99
39036,差一,101,96
39037,客赴,101,74
39038,定規,101,95
39039,定經,101,97
39040,就各,101,93
39041,導國,101,98
39042,屋人,101,72
39043,學弟,101,79
39044,客前,101,97
39045,天飛,101,98
39046,大肆,101,92
39047,場近,101,98
39048,委夏,101,92
39049,妨害,101,74
39050,多業,101,93
39051,塑石,101,48
39052,天告,101,100
39053,天分,101,97
39054,外傷,101,80
39055,嚴防,101,90
39056,國男,101,94
39057,報人,101,65
39058,土安,101,78
39059,國城,101,68
39060,國事,101,89
39061,命財,101,90
39062,唱片,101,53
39063,問林,101,95
39064,商市,101,76
39065,含糖,101,44
39066,口約,101,97
39067,可知,101,99
39068,卓著,101,93
39069,去發,101,92
39070,升競,101,95
39071,另據,101,99
39072,司應,101,95
39073,受新,101,97
39074,化節,101,55
39075,到雙,101,92
39076,名士,101,81
39077,可容,101,95
39078,另將,101,100
39079,別選,101,94
39080,區水,101,78
39081,利諾,101,85
39082,前自,101,96
39083,台一,101,97
39084,北果,101,54
39085,叛亂,101,80
39086,共電,101,79
39087,去以,101,98
39088,共開,101,73
39089,共通,101,89
39090,全軍,101,81
39091,入跨,101,98
39092,占中,101,75
39093,力改,101,94
39094,午以,101,100
39095,十位,101,92
39096,分由,101,94
39097,加對,101,98
39098,勁升,101,93
39099,到投,101,98
39100,到廣,101,91
39101,入機,101,85
39102,到六,101,98
39103,光模,101,60
39104,利之,101,97
39105,分列,101,80
39106,光棍,101,55
39107,元晶,101,49
39108,出保,101,82
39109,光影,101,71
39110,來銀,101,84
39111,使這,101,101
39112,個網,101,89
39113,入印,101,85
39114,八事,101,48
39115,信網,101,79
39116,元優,101,89
39117,件頻,101,97
39118,任陸,101,82
39119,傑指,101,90
39120,來考,101,90
39121,以違,101,97
39122,以轉,101,99
39123,亟需,101,99
39124,們提,101,100
39125,侯清,101,46
39126,係更,101,95
39127,中銀,101,56
39128,人聚,101,95
39129,交與,101,95
39130,也親,101,100
39131,中許,101,100
39132,候不,101,99
39133,以權,101,86
39134,你在,101,88
39135,以收,101,99
39136,今有,101,98
39137,份心,101,97
39138,任志,101,48
39139,人常,101,99
39140,中政,101,84
39141,他做,101,92
39142,一枝,101,97
39143,九屆,101,96
39144,亮出,101,78
39145,之姿,101,99
39146,了下,101,101
39147,下句,101,99
39148,三到,101,99
39149,不作,101,86
39150,C報,101,97
39151,黨認,100,84
39152,黨第,100,96
39153,點產,100,76
39154,點擊,100,77
39155,黎巴,100,68
39156,鼎今,100,81
39157,高鳳,100,48
39158,高消,100,83
39159,駁車,100,79
39160,體旅,100,69
39161,體引,100,99
39162,體將,100,97
39163,風雲,100,76
39164,體之,100,99
39165,顧認,100,89
39166,駛入,100,75
39167,面走,100,89
39168,頗為,100,100
39169,響民,100,91
39170,陸高,100,81
39171,際藝,100,54
39172,領國,100,95
39173,響大,100,100
39174,額人,100,72
39175,霍爾,100,64
39176,電為,100,98
39177,院職,100,82
39178,雄厚,100,94
39179,長們,100,79
39180,重責,100,96
39181,銷往,100,83
39182,銷台,100,85
39183,金氏,100,57
39184,通風,100,85
39185,遊走,100,94
39186,通量,100,66
39187,邏船,100,52
39188,邊經,100,85
39189,配戴,100,82
39190,達約,100,94
39191,速與,100,97
39192,部曲,100,64
39193,配到,100,87
39194,述知,100,94
39195,車開,100,93
39196,這應,100,99
39197,道在,100,97
39198,追上,100,92
39199,近代,100,94
39200,辭任,100,59
39201,輸了,100,86
39202,軍上,100,97
39203,足客,100,99
39204,起對,100,95
39205,讓行,100,94
39206,資專,100,64
39207,請量,100,27
39208,買保,100,70
39209,豪大,100,81
39210,要領,100,91
39211,親赴,100,94
39212,議台,100,90
39213,識不,100,93
39214,裝部,100,70
39215,請內,100,87
39216,被記,100,88
39217,計共,100,99
39218,行率,100,74
39219,裁戴,100,91
39220,蝶蘭,100,25
39221,行期,100,92
39222,行服,100,88
39223,行普,100,81
39224,行搶,100,93
39225,融環,100,89
39226,融圈,100,77
39227,處官,100,79
39228,華藥,100,48
39229,萬瓦,100,82
39230,華中,100,76
39231,花時,100,94
39232,苦了,100,91
39233,臣氏,100,43
39234,聯結,100,88
39235,肅的,100,97
39236,罪集,100,68
39237,聞獎,100,59
39238,習與,100,92
39239,續轉,100,97
39240,老字,100,90
39241,羅慕,100,31
39242,翔台,100,65
39243,義參,100,82
39244,紙風,100,40
39245,署主,100,94
39246,總決,100,76
39247,紐澳,100,83
39248,精的,100,77
39249,約到,100,88
39250,端資,100,58
39251,等獎,100,77
39252,算時,100,95
39253,競產,100,65
39254,等廠,100,96
39255,秀說,100,78
39256,礁的,100,81
39257,碩的,100,89
39258,祝中,100,85
39259,的麻,100,91
39260,的鄰,100,90
39261,發過,100,93
39262,眼球,100,70
39263,眾熱,100,99
39264,的累,100,96
39265,留鋒,100,73
39266,由陸,100,88
39267,盲失,100,75
39268,的我,100,90
39269,的往,100,96
39270,盟今,100,94
39271,的嗎,100,93
39272,發和,100,97
39273,界發,100,96
39274,的促,100,96
39275,生畢,100,92
39276,現空,100,89
39277,生則,100,95
39278,環宇,100,26
39279,理此,100,92
39280,理是,100,98
39281,牽連,100,93
39282,玉晶,100,56
39283,燒烤,100,52
39284,牆壁,100,81
39285,為綠,100,88
39286,濟領,100,77
39287,為巴,100,88
39288,濟弱,100,73
39289,濟南,100,72
39290,湖的,100,80
39291,測未,100,95
39292,海灣,100,57
39293,求立,100,89
39294,沙漠,100,71
39295,氣管,100,72
39296,沒出,100,95
39297,此現,100,98
39298,機遇,100,88
39299,求加,100,97
39300,次最,100,89
39301,此問,100,98
39302,步到,100,93
39303,機模,100,71
39304,案遭,100,95
39305,條航,100,76
39306,極有,100,99
39307,查行,100,79
39308,棟大,100,83
39309,林聰,100,59
39310,有逐,100,94
39311,有退,100,95
39312,期計,100,84
39313,桂敏,100,29
39314,會評,100,94
39315,核彈,100,77
39316,款M,100,67
39317,望繼,100,96
39318,早點,100,85
39319,易順,100,71
39320,案交,100,81
39321,文龍,100,54
39322,方開,100,94
39323,期支,100,93
39324,替換,100,94
39325,數重,100,94
39326,有情,100,94
39327,期存,100,84
39328,文組,100,74
39329,新申,100,82
39330,於特,100,94
39331,是搭,100,95
39332,施無,100,47
39333,日曾,100,99
39334,方昨,100,94
39335,於支,100,94
39336,普上,100,90
39337,整整,100,97
39338,是也,100,92
39339,擔當,100,84
39340,新團,100,78
39341,撫基,100,48
39342,振經,100,93
39343,所要,100,95
39344,換器,100,62
39345,打著,100,91
39346,成經,100,94
39347,應繳,100,72
39348,括全,100,99
39349,打拼,100,93
39350,抵呆,100,67
39351,恩餐,100,64
39352,或外,100,98
39353,德音,100,47
39354,快訊,100,91
39355,應之,100,91
39356,常難,100,95
39357,往歐,100,89
39358,建民,100,42
39359,廢氣,100,69
39360,彈後,100,98
39361,待國,100,94
39362,後下,100,98
39363,年巴,100,84
39364,年宣,100,97
39365,年商,100,82
39366,巧思,100,93
39367,差大,100,92
39368,就認,100,97
39369,市共,100,93
